order_number,discount_code,created_at,lineitem_name,athlete_name,product_name,is_game_jersey,has_jersey20,base_royalty,final_royalty,month_year,import_id
#1806,None,3/15/2025 2:14,Tyler Knaak | Mural & Patch Performance Shirt - Solid White Triblend / 2XL,Tyler Knaak,Mural & Patch Performance Shirt - Solid White Triblend / 2XL,FALSE,FALSE,5,5,2025-03,#1806_1_1762470585409
#1805,None,3/14/2025 21:50,Skyler Henderson | Game Day Jersey - 2XL,Skyler Henderson,Game Day Jersey - 2XL,TRUE,FALSE,10,10,2025-03,#1805_0_1762470585409
#1804,JERSEY20,3/14/2025 21:44,Skyler Henderson | Game Day Jersey - XL,Skyler Henderson,Game Day Jersey - XL,TRUE,TRUE,10,0,2025-03,#1804_0_1762470585409
#1803,None,3/14/2025 17:17,Dj Mendez | Jersey Style Women’s High-Waisted Tee - S,Dj Mendez,Jersey Style Women’s High-Waisted Tee - S,FALSE,FALSE,5,5,2025-03,#1803_0_1762470585409
#1802,None,3/13/2025 15:17,Landon Jones | Jersey-Style Shirt - L,Landon Jones,Jersey-Style Shirt - L,FALSE,FALSE,5,5,2025-03,#1802_0_1762470585409
#1801,None,3/13/2025 13:26,Landon Jones | Jersey Style Women’s High-Waisted Tee - S,Landon Jones,Jersey Style Women’s High-Waisted Tee - S,FALSE,FALSE,5,5,2025-03,#1801_0_1762470585409
#1801,None,3/13/2025 13:26,Landon Jones | Jersey-Style Shirt - 2XL,Landon Jones,Jersey-Style Shirt - 2XL,FALSE,FALSE,5,5,2025-03,#1801_1_1762470585409
#1800,None,3/13/2025 12:50,Landon Jones | Jersey-Style Shirt - L,Landon Jones,Jersey-Style Shirt - L,FALSE,FALSE,5,5,2025-03,#1800_0_1762470585409
#1799,None,3/13/2025 1:01,Dj Mendez | Game Day Jersey - 4XL,Dj Mendez,Game Day Jersey - 4XL,TRUE,FALSE,10,10,2025-03,#1799_0_1762470585409
#1798,None,3/5/2025 19:05,Emma Wagenman | Game Day Jersey - M,Emma Wagenman,Game Day Jersey - M,TRUE,FALSE,10,10,2025-03,#1798_0_1762470585409
#1798,None,3/5/2025 19:05,Emma Wagenman | Game Day Jersey - 2XL,Emma Wagenman,Game Day Jersey - 2XL,TRUE,FALSE,10,10,2025-03,#1798_1_1762470585409
#1797,None,3/5/2025 15:28,TBHC Monthly Training Membership SALES TAX INCLUDED,Unknown,TBHC Monthly Training Membership SALES TAX INCLUDED,FALSE,FALSE,5,5,2025-03,#1797_0_1762470585409
#1796,None,3/4/2025 19:58,Murf Gray | Mural Shirt - Black / L,Murf Gray,Mural Shirt - Black / L,FALSE,FALSE,5,5,2025-03,#1796_0_1762470585409
#1796,None,3/4/2025 19:58,Murf Gray | Mural Shirt - White / XL,Murf Gray,Mural Shirt - White / XL,FALSE,FALSE,5,5,2025-03,#1796_1_1762470585409
#1795,None,3/4/2025 17:58,Devin Paladino | Stand Up For Foster Kids Pullover Hoodie - Black / 2XL,Devin Paladino,Stand Up For Foster Kids Pullover Hoodie - Black / 2XL,FALSE,FALSE,5,5,2025-03,#1795_0_1762470585409
#1794,None,3/2/2025 16:23,Erick Cade | Jersey-Style Shirt - 4XL,Erick Cade,Jersey-Style Shirt - 4XL,FALSE,FALSE,5,5,2025-03,#1794_0_1762470585409
#1793,None,3/1/2025 7:43,Franklin Boxing | Youth Classic Cotton Shirt - Sport Grey / S,Franklin Boxing,Youth Classic Cotton Shirt - Sport Grey / S,FALSE,FALSE,5,5,2025-03,#1793_0_1762470585409
#1792,CLUTCH10,2/28/2025 9:17,Michael Borhi | Jersey-Style Shirt - L,Michael Borhi,Jersey-Style Shirt - L,FALSE,FALSE,5,5,2025-02,#1792_0_1762470585409
#1791,None,2/26/2025 14:19,Michael Borhi | Jersey-Style Shirt - XL,Michael Borhi,Jersey-Style Shirt - XL,FALSE,FALSE,5,5,2025-02,#1791_0_1762470585409
#1790,None,2/26/2025 12:54,Michael Borhi | Jersey-Style Shirt - 2XL,Michael Borhi,Jersey-Style Shirt - 2XL,FALSE,FALSE,5,5,2025-02,#1790_0_1762470585409
#1789,None,2/26/2025 9:57,Michael Borhi | Jersey-Style Shirt - L,Michael Borhi,Jersey-Style Shirt - L,FALSE,FALSE,5,5,2025-02,#1789_0_1762470585409
#1789,None,2/26/2025 9:57,Michael Borhi | Jersey-Style Shirt - XL,Michael Borhi,Jersey-Style Shirt - XL,FALSE,FALSE,5,5,2025-02,#1789_1_1762470585409
#1789,None,2/26/2025 9:57,Michael Borhi | Game Day Jersey - M,Michael Borhi,Game Day Jersey - M,TRUE,FALSE,10,10,2025-02,#1789_2_1762470585409
#1789,None,2/26/2025 9:57,Michael Borhi | Game Day Jersey - XL,Michael Borhi,Game Day Jersey - XL,TRUE,FALSE,10,10,2025-02,#1789_3_1762470585409
#1788,None,2/26/2025 7:52,Michael Borhi | Game Day Jersey - M,Michael Borhi,Game Day Jersey - M,TRUE,FALSE,10,10,2025-02,#1788_0_1762470585409
#1787,None,2/25/2025 23:01,Michael Borhi | Jersey-Style Shirt - 4XL,Michael Borhi,Jersey-Style Shirt - 4XL,FALSE,FALSE,5,5,2025-02,#1787_0_1762470585409
#1787,None,2/25/2025 23:01,Michael Borhi | Game Day Jersey - 5XL,Michael Borhi,Game Day Jersey - 5XL,TRUE,FALSE,10,10,2025-02,#1787_1_1762470585409
#1786,None,2/25/2025 18:40,Ty Sallie | Jersey-Style Shirt - L,Ty Sallie,Jersey-Style Shirt - L,FALSE,FALSE,5,5,2025-02,#1786_0_1762470585409
#1786,None,2/25/2025 18:40,Ty Sallie | Game Day Jersey - L,Ty Sallie,Game Day Jersey - L,TRUE,FALSE,10,10,2025-02,#1786_1_1762470585409
#1785,None,2/24/2025 19:01,Owen Bookman | Game Day Jersey - 2XL,Owen Bookman,Game Day Jersey - 2XL,TRUE,FALSE,10,10,2025-02,#1785_0_1762470585409
#1784,None,2/22/2025 16:22,Courtney Docktor | Jersey-Style Shirt - L,Courtney Docktor,Jersey-Style Shirt - L,FALSE,FALSE,5,5,2025-02,#1784_0_1762470585409
#1784,None,2/22/2025 16:22,Courtney Docktor | Jersey-Style Shirt - XL,Courtney Docktor,Jersey-Style Shirt - XL,FALSE,FALSE,5,5,2025-02,#1784_1_1762470585409
#1784,None,2/22/2025 16:22,Courtney Docktor | Game Day Jersey - 2XL,Courtney Docktor,Game Day Jersey - 2XL,TRUE,FALSE,10,10,2025-02,#1784_2_1762470585409
#1783,None,2/21/2025 12:35,Alfonzo Jordan | Jersey-Style Shirt - 2XL,Alfonzo Jordan,Jersey-Style Shirt - 2XL,FALSE,FALSE,5,5,2025-02,#1783_0_1762470585409
#1782,None,2/20/2025 10:56,Tampa Bay | Classic Tee - Military Green / 2XL,Tampa Bay,Classic Tee - Military Green / 2XL,FALSE,FALSE,5,5,2025-02,#1782_0_1762470585409
#1781,None,2/20/2025 8:39,TBHC Monthly Training Membership SALES TAX INCLUDED,Unknown,TBHC Monthly Training Membership SALES TAX INCLUDED,FALSE,FALSE,5,5,2025-02,#1781_0_1762470585410
#1780,None,2/16/2025 15:09,Erick Cade | Jersey-Style Shirt - 2XL,Erick Cade,Jersey-Style Shirt - 2XL,FALSE,FALSE,5,5,2025-02,#1780_0_1762470585410
#1779,None,2/15/2025 12:21,Madison Williams | Jersey-Style Shirt - Black / L,Madison Williams,Jersey-Style Shirt - Black / L,FALSE,FALSE,5,5,2025-02,#1779_0_1762470585410
#1779,None,2/15/2025 12:21,Madison Williams | Jersey-Style Shirt - White / L,Madison Williams,Jersey-Style Shirt - White / L,FALSE,FALSE,5,5,2025-02,#1779_1_1762470585410
#1778,None,2/13/2025 14:13,Erick Cade | Jersey-Style Shirt - L,Erick Cade,Jersey-Style Shirt - L,FALSE,FALSE,5,5,2025-02,#1778_0_1762470585410
#1777,None,2/10/2025 14:02,TBHC Monthly Training Membership SALES TAX INCLUDED,Unknown,TBHC Monthly Training Membership SALES TAX INCLUDED,FALSE,FALSE,5,5,2025-02,#1777_0_1762470585410
#1776,None,2/9/2025 2:49,Brandon Mann | Game Day Jersey - XL,Brandon Mann,Game Day Jersey - XL,TRUE,FALSE,10,10,2025-02,#1776_0_1762470585410
#1775,JERSEY20,2/8/2025 22:25,Erick Cade | Game Day Jersey - 3XL,Erick Cade,Game Day Jersey - 3XL,TRUE,TRUE,10,0,2025-02,#1775_0_1762470585410
#1774,None,2/8/2025 11:32,Erick Cade | Jersey-Style Shirt - 2XL,Erick Cade,Jersey-Style Shirt - 2XL,FALSE,FALSE,5,5,2025-02,#1774_0_1762470585410
#1773,None,2/7/2025 0:00,Chloe Vasquez | Game Day Jersey - XL,Chloe Vasquez,Game Day Jersey - XL,TRUE,FALSE,10,10,2025-02,#1773_0_1762470585410
#1773,None,2/7/2025 0:00,Chloe Vasquez | Jersey-Style Shirt - L,Chloe Vasquez,Jersey-Style Shirt - L,FALSE,FALSE,5,5,2025-02,#1773_1_1762470585410
#1772,BANDIT10,2/6/2025 21:38,Enzo Herrera | The Bandit Staple Cotton Tee - Black / 2XL,Enzo Herrera,The Bandit Staple Cotton Tee - Black / 2XL,FALSE,FALSE,5,5,2025-02,#1772_0_1762470585410
#1771,None,2/6/2025 10:03,Devin Paladino | Stand Up For Foster Kids Classic Tee - Royal / M,Devin Paladino,Stand Up For Foster Kids Classic Tee - Royal / M,FALSE,FALSE,5,5,2025-02,#1771_0_1762470585410
#1770,None,2/4/2025 11:32,Franklin Boxing | White Performance Shirt Printed Back - Solid Black Triblend / M,Franklin Boxing,White Performance Shirt Printed Back - Solid Black Triblend / M,FALSE,FALSE,5,5,2025-02,#1770_0_1762470585410
#1769,None,2/1/2025 15:07,TBHC Monthly Training Membership SALES TAX INCLUDED,Unknown,TBHC Monthly Training Membership SALES TAX INCLUDED,FALSE,FALSE,5,5,2025-02,#1769_0_1762470585410
#1768,None,1/31/2025 9:24,Mitchell Campbell | Game Day Jersey - 4XL,Mitchell Campbell,Game Day Jersey - 4XL,TRUE,FALSE,10,10,2025-01,#1768_0_1762470585410
#1767,None,1/29/2025 10:44,Devin Paladino | Stand Up For Foster Kids Pullover Hoodie - Sport Grey / 2XL,Devin Paladino,Stand Up For Foster Kids Pullover Hoodie - Sport Grey / 2XL,FALSE,FALSE,5,5,2025-01,#1767_0_1762470585410
#1766,None,1/28/2025 16:14,Torrance Lattimore | Jersey-Style Shirt - 5XL,Torrance Lattimore,Jersey-Style Shirt - 5XL,FALSE,FALSE,5,5,2025-01,#1766_0_1762470585410
#1765,None,1/27/2025 20:29,TBHC Monthly Training Membership SALES TAX INCLUDED,Unknown,TBHC Monthly Training Membership SALES TAX INCLUDED,FALSE,FALSE,5,5,2025-01,#1765_0_1762470585410
#1764,None,1/27/2025 18:46,Devin Paladino | Stand Up For Foster Kids Classic Tee - Red / 2XL,Devin Paladino,Stand Up For Foster Kids Classic Tee - Red / 2XL,FALSE,FALSE,5,5,2025-01,#1764_0_1762470585410
#1764,None,1/27/2025 18:46,Devin Paladino | Stand Up For Foster Kids Classic Tee - Royal / 2XL,Devin Paladino,Stand Up For Foster Kids Classic Tee - Royal / 2XL,FALSE,FALSE,5,5,2025-01,#1764_1_1762470585410
#1763,None,1/27/2025 18:24,Devin Paladino Snapback Hat - Black / White / White,Unknown,Devin Paladino Snapback Hat - Black / White / White,FALSE,FALSE,5,5,2025-01,#1763_0_1762470585410
#1762,PALADINO20,1/27/2025 16:55,Devin Paladino | Just a Kid From The 815 Classic Tee - Red / L,Devin Paladino,Just a Kid From The 815 Classic Tee - Red / L,FALSE,FALSE,5,5,2025-01,#1762_0_1762470585410
#1762,None,1/27/2025 16:55,Devin Paladino | Stand Up For Foster Kids Classic Tee - Black / L,Devin Paladino,Stand Up For Foster Kids Classic Tee - Black / L,FALSE,FALSE,5,5,2025-01,#1762_1_1762470585410
#1761,None,1/23/2025 11:28,Jada Walter | Jersey-Style Shirt - Black / 2XL / #1,Jada Walter,Jersey-Style Shirt - Black / 2XL / #1,FALSE,FALSE,5,5,2025-01,#1761_0_1762470585410
#1761,None,1/23/2025 11:28,Jada Walter | Game Day Jersey - 4XL,Jada Walter,Game Day Jersey - 4XL,TRUE,FALSE,10,10,2025-01,#1761_1_1762470585410
#1760,None,1/20/2025 20:27,Jada Walter | Game Day Jersey - L,Jada Walter,Game Day Jersey - L,TRUE,FALSE,10,10,2025-01,#1760_0_1762470585410
#1760,None,1/20/2025 20:27,Jada Walter | Game Day Jersey - XL,Jada Walter,Game Day Jersey - XL,TRUE,FALSE,10,10,2025-01,#1760_1_1762470585410
#1760,None,1/20/2025 20:27,Jada Walter | Game Day Jersey - M,Jada Walter,Game Day Jersey - M,TRUE,FALSE,10,10,2025-01,#1760_2_1762470585410
#1759,None,1/20/2025 15:15,Noah Allan | Game Day Jersey - L,Noah Allan,Game Day Jersey - L,TRUE,FALSE,10,10,2025-01,#1759_0_1762470585410
#1759,None,1/20/2025 15:15,Noah Allan | Game Day Jersey - XL,Noah Allan,Game Day Jersey - XL,TRUE,FALSE,10,10,2025-01,#1759_1_1762470585410
#1759,None,1/20/2025 15:15,Noah Allan | Game Day Jersey - 2XL,Noah Allan,Game Day Jersey - 2XL,TRUE,FALSE,10,10,2025-01,#1759_2_1762470585410
#1758,None,1/18/2025 13:38,Noah Allan | Jersey-Style Shirt - Black / L,Noah Allan,Jersey-Style Shirt - Black / L,FALSE,FALSE,5,5,2025-01,#1758_0_1762470585410
#1757,None,1/18/2025 11:00,Meredith Wells | Mural Hoodie - Carbon Grey / L,Meredith Wells,Mural Hoodie - Carbon Grey / L,FALSE,FALSE,5,5,2025-01,#1757_0_1762470585410
#1756,None,1/17/2025 12:29,Jayden Fernau | Game Day Jersey - 2XL,Jayden Fernau,Game Day Jersey - 2XL,TRUE,FALSE,10,10,2025-01,#1756_0_1762470585410
#1756,None,1/17/2025 12:29,Jayden Fernau | Long Sleeve Shirt - Black / 2XL,Jayden Fernau,Long Sleeve Shirt - Black / 2XL,FALSE,FALSE,5,5,2025-01,#1756_1_1762470585410
#1755,None,1/17/2025 8:33,TBHC Monthly Training Membership SALES TAX INCLUDED,Unknown,TBHC Monthly Training Membership SALES TAX INCLUDED,FALSE,FALSE,5,5,2025-01,#1755_0_1762470585410
#1754,None,1/16/2025 16:48,Keith White | Jersey-Style Shirt - L,Keith White,Jersey-Style Shirt - L,FALSE,FALSE,5,5,2025-01,#1754_0_1762470585410
#1753,None,1/15/2025 20:36,Brandon Mann | Game Day Jersey - L,Brandon Mann,Game Day Jersey - L,TRUE,FALSE,10,10,2025-01,#1753_0_1762470585410
#1753,None,1/15/2025 20:36,Brandon Mann | Game Day Jersey - XL,Brandon Mann,Game Day Jersey - XL,TRUE,FALSE,10,10,2025-01,#1753_1_1762470585410
#1752,None,1/15/2025 12:52,Torrance Lattimore | Game Day Jersey - L,Torrance Lattimore,Game Day Jersey - L,TRUE,FALSE,10,10,2025-01,#1752_0_1762470585410
#1751,None,1/13/2025 6:46,Golden Hulk | '5-0' Heavy Cotton Tee - Black / M,Golden Hulk,'5-0' Heavy Cotton Tee - Black / M,FALSE,FALSE,5,5,2025-01,#1751_0_1762470585410
#1751,None,1/13/2025 6:46,Golden Hulk | '5-0' Heavy Cotton Tee - White / XL,Golden Hulk,'5-0' Heavy Cotton Tee - White / XL,FALSE,FALSE,5,5,2025-01,#1751_1_1762470585410
#1750,None,1/12/2025 17:57,Calvin Urish | Game Day Jersey - 2XL,Calvin Urish,Game Day Jersey - 2XL,TRUE,FALSE,10,10,2025-01,#1750_0_1762470585410
#1749,None,1/10/2025 14:02,TBHC Monthly Training Membership SALES TAX INCLUDED,Unknown,TBHC Monthly Training Membership SALES TAX INCLUDED,FALSE,FALSE,5,5,2025-01,#1749_0_1762470585410
#1748,HULK40,1/9/2025 21:16,Tampa Bay Hulk Camp | Dad Hat - Black,Tampa Bay Hulk Camp,Dad Hat - Black,FALSE,FALSE,5,5,2025-01,#1748_0_1762470585410
#1748,None,1/9/2025 21:16,Tampa Bay Hulk Camp | Performance Shorts - S / Black,Tampa Bay Hulk Camp,Performance Shorts - S / Black,FALSE,FALSE,5,5,2025-01,#1748_1_1762470585410
#1748,None,1/9/2025 21:16,Tampa Bay Hulk Camp | Performance Shorts - L / Black,Tampa Bay Hulk Camp,Performance Shorts - L / Black,FALSE,FALSE,5,5,2025-01,#1748_2_1762470585410
#1748,None,1/9/2025 21:16,Tampa Bay Hulk Camp | Performance Shirt - Black / L,Tampa Bay Hulk Camp,Performance Shirt - Black / L,FALSE,FALSE,5,5,2025-01,#1748_3_1762470585410
#1747,None,1/2/2025 10:32,Franklin Boxing | White Performance Shirt - Solid Black Triblend / 2XL,Franklin Boxing,White Performance Shirt - Solid Black Triblend / 2XL,FALSE,FALSE,5,5,2025-01,#1747_0_1762470585410
#1747,None,1/2/2025 10:32,Franklin Boxing | Performance Shorts - 2XL,Franklin Boxing,Performance Shorts - 2XL,FALSE,FALSE,5,5,2025-01,#1747_1_1762470585410
#1746,None,12/31/2024 22:11,Tampa Bay Hulk Camp | Original Snapback Hat - Black,Tampa Bay Hulk Camp,Original Snapback Hat - Black,FALSE,FALSE,5,5,2024-12,#1746_0_1762470585410
#1746,None,12/31/2024 22:11,Golden Hulk | '5-0' Heavy Cotton Tee - Black / M,Golden Hulk,'5-0' Heavy Cotton Tee - Black / M,FALSE,FALSE,5,5,2024-12,#1746_1_1762470585410
#1746,None,12/31/2024 22:11,Tampa Bay Hulk Camp | Youth Hoodie - Black / M,Tampa Bay Hulk Camp,Youth Hoodie - Black / M,FALSE,FALSE,5,5,2024-12,#1746_2_1762470585410
#1746,None,12/31/2024 22:11,Tampa Bay Hulk Camp | Sweatpants - Black / M,Tampa Bay Hulk Camp,Sweatpants - Black / M,FALSE,FALSE,5,5,2024-12,#1746_3_1762470585410
#1745,None,12/31/2024 9:38,Jayden Fernau | Long Sleeve Shirt - Sport Grey / XL,Jayden Fernau,Long Sleeve Shirt - Sport Grey / XL,FALSE,FALSE,5,5,2024-12,#1745_0_1762470585410
#1745,None,12/31/2024 9:38,Jayden Fernau | Mural Hoodie - White / XL,Jayden Fernau,Mural Hoodie - White / XL,FALSE,FALSE,5,5,2024-12,#1745_1_1762470585410
#1745,None,12/31/2024 9:38,Jayden Fernau | Player Patch T-shirt - Black / XL,Jayden Fernau,Player Patch T-shirt - Black / XL,FALSE,FALSE,5,5,2024-12,#1745_2_1762470585410
#1744,None,12/30/2024 10:03,TBHC Monthly Training Membership SALES TAX INCLUDED,Unknown,TBHC Monthly Training Membership SALES TAX INCLUDED,FALSE,FALSE,5,5,2024-12,#1744_0_1762470585410
#1743,None,12/27/2024 20:58,TBHC Monthly Training Membership SALES TAX INCLUDED,Unknown,TBHC Monthly Training Membership SALES TAX INCLUDED,FALSE,FALSE,5,5,2024-12,#1743_0_1762470585410
#1742,None,12/27/2024 9:02,TBHC Monthly Training Membership SALES TAX INCLUDED,Unknown,TBHC Monthly Training Membership SALES TAX INCLUDED,FALSE,FALSE,5,5,2024-12,#1742_0_1762470585410
#1741,ship1,12/27/2024 4:01,Johnny21 QR Code Hoodie - XL,Unknown,Johnny21 QR Code Hoodie - XL,FALSE,FALSE,5,5,2024-12,#1741_0_1762470585410
#1740,None,12/25/2024 12:15,Trench | Mesh Shorts - 2XS,Trench,Mesh Shorts - 2XS,FALSE,FALSE,5,5,2024-12,#1740_0_1762470585410
#1740,None,12/25/2024 12:15,Trench | Splatter Youth T-shirt - Black / L,Trench,Splatter Youth T-shirt - Black / L,FALSE,FALSE,5,5,2024-12,#1740_1_1762470585410
#1740,None,12/25/2024 12:15,Trench | Staple Hoodie - Black / S,Trench,Staple Hoodie - Black / S,FALSE,FALSE,5,5,2024-12,#1740_2_1762470585410
#1740,None,12/25/2024 12:15,Trench | Youth T-shirt - White / L,Trench,Youth T-shirt - White / L,FALSE,FALSE,5,5,2024-12,#1740_3_1762470585410
#1739,DON100,12/21/2024 1:22,Franklin Boxing | Performance Shorts - 2XL,Franklin Boxing,Performance Shorts - 2XL,FALSE,FALSE,5,5,2024-12,#1739_0_1762470585410
#1737,None,12/20/2024 17:16,Trench | Staple Performance Shirt - Solid Black Triblend / L,Trench,Staple Performance Shirt - Solid Black Triblend / L,FALSE,FALSE,5,5,2024-12,#1737_0_1762470585410
#1737,None,12/20/2024 17:16,Trench | Staple Performance Shirt - Charcoal-Black Triblend / L,Trench,Staple Performance Shirt - Charcoal-Black Triblend / L,FALSE,FALSE,5,5,2024-12,#1737_1_1762470585410
#1736,DANIELS10,12/20/2024 7:43,Judd Daniels | Patch Crewneck - Carbon Grey / M,Judd Daniels,Patch Crewneck - Carbon Grey / M,FALSE,FALSE,5,5,2024-12,#1736_0_1762470585410
#1736,None,12/20/2024 7:43,Judd Daniels | Patch Shirt - Black / M,Judd Daniels,Patch Shirt - Black / M,FALSE,FALSE,5,5,2024-12,#1736_1_1762470585410
#1735,None,12/19/2024 19:15,Trench | Staple Hoodie - White / L,Trench,Staple Hoodie - White / L,FALSE,FALSE,5,5,2024-12,#1735_0_1762470585410
#1735,None,12/19/2024 19:15,Trench | Women’s Cropped Tee - Heather Olive / M/L / Stars,Trench,Women’s Cropped Tee - Heather Olive / M/L / Stars,FALSE,FALSE,5,5,2024-12,#1735_1_1762470585410
#1734,None,12/18/2024 23:16,Christian Tomei | Game Day Jersey - 2XS,Christian Tomei,Game Day Jersey - 2XS,TRUE,FALSE,10,10,2024-12,#1734_0_1762470585410
#1734,None,12/18/2024 23:16,Christian Tomei | Jersey-Style Shirt - Black / S,Christian Tomei,Jersey-Style Shirt - Black / S,FALSE,FALSE,5,5,2024-12,#1734_1_1762470585410
#1734,None,12/18/2024 23:16,Christian Tomei | Jersey-Style Shirt - White / S,Christian Tomei,Jersey-Style Shirt - White / S,FALSE,FALSE,5,5,2024-12,#1734_2_1762470585410
#1733,None,12/18/2024 21:00,Christian Tomei | Game Day Jersey - 2XL,Christian Tomei,Game Day Jersey - 2XL,TRUE,FALSE,10,10,2024-12,#1733_0_1762470585410
#1732,None,12/16/2024 19:31,Jeremy Rowlett | Game Day Jersey - L,Jeremy Rowlett,Game Day Jersey - L,TRUE,FALSE,10,10,2024-12,#1732_0_1762470585410
#1732,None,12/16/2024 19:31,Jeremy Rowlett | Jersey-Style Shirt - M,Jeremy Rowlett,Jersey-Style Shirt - M,FALSE,FALSE,5,5,2024-12,#1732_1_1762470585410
#1731,None,12/16/2024 19:19,Jeremy Rowlett | Game Day Jersey - M,Jeremy Rowlett,Game Day Jersey - M,TRUE,FALSE,10,10,2024-12,#1731_0_1762470585410
#1731,None,12/16/2024 19:19,Jeremy Rowlett | Game Day Jersey - L,Jeremy Rowlett,Game Day Jersey - L,TRUE,FALSE,10,10,2024-12,#1731_1_1762470585410
#1730,None,12/13/2024 5:04,Trench | Staple Hoodie - White / L,Trench,Staple Hoodie - White / L,FALSE,FALSE,5,5,2024-12,#1730_0_1762470585410
#1729,None,12/11/2024 18:20,Jayden Fernau | Mural Shirt - Black / XL,Jayden Fernau,Mural Shirt - Black / XL,FALSE,FALSE,5,5,2024-12,#1729_0_1762470585410
#1728,None,12/11/2024 15:19,Franklin Boxing | Performance Shorts - S,Franklin Boxing,Performance Shorts - S,FALSE,FALSE,5,5,2024-12,#1728_0_1762470585410
#1728,None,12/11/2024 15:19,Franklin Boxing | Performance Shirt - Solid Black Triblend / L,Franklin Boxing,Performance Shirt - Solid Black Triblend / L,FALSE,FALSE,5,5,2024-12,#1728_1_1762470585410
#1728,None,12/11/2024 15:19,Franklin Boxing | Performance Shirt - Tan Triblend / S,Franklin Boxing,Performance Shirt - Tan Triblend / S,FALSE,FALSE,5,5,2024-12,#1728_2_1762470585410
#1728,None,12/11/2024 15:19,Franklin Boxing | White Hooded Long Sleeve Tee - Black / S,Franklin Boxing,White Hooded Long Sleeve Tee - Black / S,FALSE,FALSE,5,5,2024-12,#1728_3_1762470585410
#1728,None,12/11/2024 15:19,Franklin Boxing | White Hooded Long Sleeve Tee - Grey Triblend / L,Franklin Boxing,White Hooded Long Sleeve Tee - Grey Triblend / L,FALSE,FALSE,5,5,2024-12,#1728_4_1762470585410
#1727,None,12/11/2024 10:41,Trench | Staple T-shirt - Black / XS,Trench,Staple T-shirt - Black / XS,FALSE,FALSE,5,5,2024-12,#1727_0_1762470585410
#1727,None,12/11/2024 10:41,Trench | Staple T-shirt - Black / XS,Trench,Staple T-shirt - Black / XS,FALSE,FALSE,5,5,2024-12,#1727_1_1762470585410
#1726,None,12/10/2024 14:31,TBHC Monthly Training Membership SALES TAX INCLUDED,Unknown,TBHC Monthly Training Membership SALES TAX INCLUDED,FALSE,FALSE,5,5,2024-12,#1726_0_1762470585410
#1725,None,12/6/2024 22:22,Bryce Madden | Jersey-Style Shirt - Black / 2XL,Bryce Madden,Jersey-Style Shirt - Black / 2XL,FALSE,FALSE,5,5,2024-12,#1725_0_1762470585410
#1724,None,12/4/2024 22:59,Golden Hulk | '5-0' Heavy Cotton Tee - Black / XL,Golden Hulk,'5-0' Heavy Cotton Tee - Black / XL,FALSE,FALSE,5,5,2024-12,#1724_0_1762470585410
#1723,None,12/4/2024 20:59,Trey DuBuc | Long Sleeve Shirt - Black / M,Trey DuBuc,Long Sleeve Shirt - Black / M,FALSE,FALSE,5,5,2024-12,#1723_0_1762470585410
#1722,None,12/4/2024 18:29,Madison Williams | Jersey-Style Shirt - Black / 2XL,Madison Williams,Jersey-Style Shirt - Black / 2XL,FALSE,FALSE,5,5,2024-12,#1722_0_1762470585410
#1721,None,12/3/2024 8:16,Golden Hulk | '5-0' Heavy Cotton Tee - Black / XL,Golden Hulk,'5-0' Heavy Cotton Tee - Black / XL,FALSE,FALSE,5,5,2024-12,#1721_0_1762470585410
#1720,None,12/2/2024 22:05,Golden Hulk | '5-0' Heavy Cotton Tee - Black / L,Golden Hulk,'5-0' Heavy Cotton Tee - Black / L,FALSE,FALSE,5,5,2024-12,#1720_0_1762470585410
#1720,None,12/2/2024 22:05,Golden Hulk | '5-0' Heavy Cotton Tee - Ivory / L,Golden Hulk,'5-0' Heavy Cotton Tee - Ivory / L,FALSE,FALSE,5,5,2024-12,#1720_1_1762470585410
#1719,None,12/2/2024 16:01,Noah Allan | Game Day Jersey - XL,Noah Allan,Game Day Jersey - XL,TRUE,FALSE,10,10,2024-12,#1719_0_1762470585410
